"metric" "x" "y"
"fst" 0.419395351487856 0.982655675253205
"fst" 0.396081671326841 0.982655675253205
"fst" 0.372026687576985 0.982655675253205
"fst" 0.34739101666515 0.982655675253205
"fst" 0.322225502611637 0.982655675253205
"fst" 0.29655207959478 0.982655675253205
"fst" 0.270559536430827 0.982655675253205
"fst" 0.244200939477 0.982655675253205
"fst" 0.217441131060001 0.982655675253205
"fst" 0.190333700318933 0.982655675253205
"fst" 0.163108790076227 0.982655675253205
"fst" 0.136338348391644 0.982655675253205
"fst" 0.110305581334508 0.982655675253205
"fst" 0.0851665543934903 0.982655675253205
"fst" 0.0616943787228203 0.982655675253204
"fst" 0.0409984038295571 0.982655673810813
"fst" 0.0241637990726268 0.980266335347201
"fst" 0.0119709749653448 0.971624747791381
"fst" 0.00458769791167744 0.957422698940721
