"metric" "x" "y"
"fst" 0.419395351487856 0.636921390216122
"fst" 0.396081671326841 0.601077979447795
"fst" 0.372026687576985 0.562114799159642
"fst" 0.34739101666515 0.520089847882216
"fst" 0.322225502611637 0.476065919871876
"fst" 0.29655207959478 0.43173746217933
"fst" 0.270559536430827 0.38834003708915
"fst" 0.244200939477 0.345916291506068
"fst" 0.217441131060001 0.303684999977144
"fst" 0.190333700318933 0.261069735055497
"fst" 0.163108790076227 0.218178785750682
"fst" 0.136338348391644 0.175590217373709
"fst" 0.110305581334508 0.134566680288675
"fst" 0.0851665543934903 0.0973323000143178
"fst" 0.0616943787228203 0.0660899045952245
"fst" 0.0409984038295571 0.0417323932383563
"fst" 0.0241637990726268 0.0239357765505842
"fst" 0.0119709749653448 0.0120044950511599
