"metric" "x" "y"
"fst" 0.442077943056854 0.620991909787771
"fst" 0.419395351487856 0.581524051477557
"fst" 0.396081671326841 0.538650619239281
"fst" 0.372026687576985 0.49298245493414
"fst" 0.34739101666515 0.445616298560204
"fst" 0.322225502611637 0.397304379836246
"fst" 0.29655207959478 0.348390116094778
"fst" 0.270559536430827 0.299503220298134
"fst" 0.244200939477 0.251623587561985
"fst" 0.217441131060001 0.205543881034092
"fst" 0.190333700318933 0.161827909617694
"fst" 0.163108790076227 0.121231985667396
"fst" 0.136338348391644 0.0848493239645867
"fst" 0.110305581334508 0.0540178657840615
"fst" 0.0851665543934903 0.0301593940927964
"fst" 0.0616943787228203 0.014178807228383
"fst" 0.0409984038295571 0.0054288754913546
"fst" 0.0241637990726268 0.00165929442675317
"fst" 0.0119709749653448 0.00039949362746694
